,LABEL,DATE_TIME,TEXT,NEW_TEXT
207,1,Thu May 28 23:33:18 2009,@calvinharris i find a cuppa hot water helps the loogies out... and we all know somethings are better out than in  enjoy Dooobai.,find culpa hot water help cookies something well enjoy dooobai
208,1,Fri May 01 23:36:24 2009,"@jazzyfizza of course, we'd smash there ",course smash
209,1,Tue Jun 02 20:07:43 2009,Just came back from seeing NIN. I want to upload my fav song of the night and show you all ,back nin want upload far song night show
210,0,Mon Jun 15 15:31:48 2009,@chrisworthy Just got word the grand opening has been postponed  Her credit card machine won't arrive before then.,get word grand opening postpone credit card machine not arrive before
211,0,Mon Jun 22 19:39:07 2009,@kevridesthecab na stuck na rin sa akin yung song ,na stick na rin sa akin yung song
212,1,Mon Jun 01 18:05:32 2009,@DsBabyGirl hey grl!!! found u that's more like it... hehe lol  wish I could go this sat w/ ya to late to buy a tix!!! lol awww cant wait,hey grl find like here lol wish sat w ya late buy six lol www can not wait
213,1,Fri May 29 17:16:45 2009,6 more followers to 1000! Who's going to help?  ,6 follower 1000 help
214,0,Fri Jun 19 06:45:08 2009,I think these clowns are far too badly decomposed to be funny. Or scary ,think clown far badly decomposed funny scary
215,0,Fri Jun 05 15:32:36 2009,@allergist Aww jealous! Sushi roxxors  Have a piece of Salmon for me! :-D,www jealous sushi rotors piece salmon
216,0,Sun May 03 22:22:18 2009,My mom was appalled when I told her I ate Spam  it tasted really good...,mom appeal tell ate spam taste really good
217,0,Mon Jun 01 09:37:48 2009,probably getting virginia next ,probably get virginia next
218,0,Fri May 29 13:38:53 2009,@johnpapa 4:30 on a Friday and you've already got out the fine china? I want I want I want in on it - still at work. ,430 friday already get fine china want want want still
219,1,Fri May 01 20:15:14 2009,Going to bed soooo tired ugh not sure what i'm doing tomorrow w.e              &lt;/3,bed soon tire gh not sure 3
220,0,Fri May 01 20:33:44 2009,@writeplayrepeat probably wont make it tomorrow due to the fact that I have to go rescue a friend later tonight.... sorry ,probably not make due fact rescue friend later sorry
221,0,Mon Jun 01 21:27:16 2009,@crunchpow I know I do!!!   I was going to pay you back as soon as getknifed Nick paid me for the site I'm doing. But Ill make you a site!,pay back soon getknifed nick pay site but ill make site
222,0,Tue Jun 02 23:10:14 2009,i swear i just felt a earthquake  lol,swear felt earthquake lol
223,0,Tue Jun 02 13:33:23 2009,@HautePersian that should be an  ahaha,haha
224,0,Sat May 30 08:44:27 2009,has been sick for the past 3 days ,sick past 3
225,0,Thu Jun 18 16:04:16 2009,So glad i have a truck again.. even if it isn't insured ,glad truck even not insured
226,0,Fri Jun 19 05:37:04 2009,main naheen khail raha loagon ne mujhay seriously lena shuroo kardia hay ,main nchen hail raja logo ne murray seriously lena sharon aria hay
227,0,Wed Jun 17 14:06:11 2009,@MrBenRubery The puppies arent ready for three weeks  i cried so much lol but never fear weve found some more (:,puppy not ready three week cry much lol but never fear find
228,1,Sun Jun 07 05:46:42 2009,is off to teach her 4 year olds! ,off teach 4 old
229,1,Sun Jun 07 09:27:10 2009,I hear songs from Miley Cyrus ,hear song miley cyrus
230,0,Mon Jun 01 22:01:06 2009,"o oh. feeling sick.  - resting the night away. hope i feel  better - xoxo,Virginia",oh sick rest night away hope well xoxovirginia
231,0,Fri May 01 21:24:54 2009,just realized i lost MY ENTIRE itunes collection..  What A DAY..SERIOUSLY!!..WHAT A DAY! UGH!,realize lose entire itunes collection dayseriouslywhat gh
232,0,Sun Jun 07 10:58:34 2009,Starving but too exhausted to go get food.. ,starve but exhaust get food
233,1,Sun May 10 00:41:54 2009,"Sasha's helped too, of course ",sashes help course
234,1,Sun May 31 09:29:15 2009,@LamarLee Heys Thanks For Following ,keys thanks follow
235,0,Sun Jun 21 07:42:29 2009,aww.. watching the MV of White horse by Taylor Swift. ,www watch mv white horse taylor swift
236,1,Sun Jun 07 10:29:58 2009,going outside. I like to feel the rain on my skin  Yes I'm weird I know ;),outside like rain skin yes weird
237,1,Mon Jun 01 09:25:43 2009,Yayyy  my daddy is making me grilled cheese when we get home to apologize for being late. I'm too tired to yell at him anyways though,yyyy daddy make grilled cheese get home apologize late tired yell anyways though
238,1,Sun Jun 07 11:53:49 2009,passing on the twitter flu to others ,pass flu others
239,1,Sun May 31 16:36:00 2009,@traceyfalk Personal records are real records in my book. ,personal record real record book
240,1,Sun Jun 07 02:07:45 2009,@shellrawlins Mooooooorning ,mooooooorning
241,1,Mon Jun 15 11:18:13 2009,@TheRealJordin Wow that deep  Battlefield is beautiful. .You're such an inspiration&lt;3,wow deep battlefield beautiful inspiration 3
242,0,Fri May 29 02:31:08 2009,"@pickassoreborn thanks, now its going to rain all weekend ",thanks rain weekend
243,1,Fri Jun 05 18:35:43 2009,"Thanks to my Canadian friends for inventing Crown Royale. With right amounts, most problems can be forgotten. ",thanks canadian friend invent crown royale right amount problem forget
244,1,Mon Jun 15 17:21:23 2009,listening to africa by karl wolf   &quot;its gonna take alot to drag me away from you&quot; &lt;3,listen africa karl wolf take alot drag away 3
245,1,Wed Jun 03 02:46:28 2009,@poetrysue LOL  x,lol
246,0,Sun May 10 10:02:35 2009,@stephenfry doesn't work on the blackberry ,not blackberry
247,0,Wed Jun 17 22:08:16 2009,Tweeting from what feels like my death bed and is apparently having withdrawls from the medicine that was making me sick ,like death bed apparently withdraws medicine make sick
248,1,Tue Jun 02 08:11:34 2009,"Pussycat dolls In Jakarta , Please Take Over Brazil! ",pussycat doll jakarta please take over brazil
249,0,Fri Jun 05 13:02:00 2009,@musewire  i couldn't get muse tickets and my fam can't afford those expensive ones  i cry whenever someone says muse now no lie x,not get muse ticket fam can not afford expensive cry whenever someone say muse no lie
250,1,Mon Jun 15 12:39:14 2009,im happy  lol-we just finished our deck and it looks AWESOME!!!,happy lowe finish deck awesome
251,1,Wed Jun 03 01:44:20 2009,@LittleLisa69 Hiya  I'll be out from about 10 - BUT hoping that mobile tweets is set up today so may drop a few as I go around ,miya 10 but hop mobile set up may drop around
252,0,Mon May 18 07:21:57 2009,Think something is wrong at UK2 - Live Support offline &amp; email is taking hours to come through ,think something wrong uk2 live support offline email take hour
253,1,Sun May 10 19:01:15 2009,"@busydiscoball yah..geek term which means something like - your work is there, but it's not used ",yahgeek term mean something like but not use
254,1,Sun Apr 19 08:55:11 2009,"thanks to Parastoo and her nice friends, now I have an original package of &quot;Friends&quot; in my room. Yoohooo! ",thanks parastoo nice friend original package friend room yoohooo
255,0,Fri May 29 12:18:43 2009,@rosaliiinda practicing piano..ima wash my whip later..its all muggt out ,practice piano wash whip laterits must
256,1,Mon Jun 01 02:52:54 2009,The summer is here! Fantastic. An easy ride on my MTB with my fiancee  Now I must start reading on VAT and Tax..,summer fantastic easy ride mtb fiancee must start read vat tax
257,0,Fri May 29 07:34:47 2009,Forgot to set the alarm for a 6am ride  Hope I can get in a few easy miles after work.  Tomorrow: racin' the Gap!,forgot set alarm 6am ride hope get easy mile after racing gap
258,0,Fri May 29 15:53:47 2009,Im not happy ,not happy
259,1,Wed Jun 03 04:58:00 2009,@diamondblvd Found it! It was plugged into my 360! ,found plug 360
260,0,Wed Jun 17 12:54:01 2009,@courtney319 Sad times.  Shoulda just started leaving them on benches with &quot;FREE!&quot; post-its on 'em ;),sad time should start leave bench free posits
261,0,Thu May 14 04:15:11 2009,"peer pressure sucks-wouldnt want to be a kid again, kids can be mean. mean kids grow up to be mean adults ",peer pressure suckswould not want kid kid mean mean kid grow up mean adult
262,1,Fri May 29 20:03:23 2009,@ChicagoLatina80 sorry to hear. Make the most of it and jam!!! ,sorry hear make jam
263,0,Mon Jun 01 08:06:13 2009,@Mr_Marty What is your GT again? Get you mixed up with someone I used to have on my FL ,gt get mix up someone use fl
264,0,Sun May 10 00:33:19 2009,wondering why it always starts pouring with rain just after I light the BBQ ,wonder always start pour rain after light bb
265,0,Mon Jun 15 17:02:46 2009,"me and jodie feel 15 again.  Realising we're 19, now feel old  but are ready to let the good times roll haha. TAKE THAT  xx",lodie 15 realise 19 old but ready let good time roll haha take xx
266,1,Sat Jun 06 15:03:44 2009,@sj32 What was the question? ,question
267,1,Fri Jun 05 17:43:31 2009,@tommcfly poetry? i have been reading it all night! i love poetry. and rhyme. and song. ,poetry read night love poetry rhyme song
268,1,Fri May 22 06:17:17 2009,I'm going to Calgary Sunday evening to see @caribouboy. ,calgary sunday evening
269,0,Fri May 22 04:32:32 2009,@gavin8 she's still there... ,still
270,1,Fri May 29 08:17:35 2009,looking forward to seeing UP! tonight!!!! ,forward up
271,1,Sun May 31 13:30:52 2009,"@frommystudio a weekly webcomic is you can't linger on it and if you have a bad week, script or art, it's gone pretty quick  (2 of 2)",weekly webcomic can not linger bad week script art pretty quick 2 2
272,1,Sun May 31 03:36:05 2009,@DHughesy that will help the boobs! ,help book
273,1,Fri May 29 23:32:12 2009,@kristenstewart9 all the best and have fun.. ,best fun
274,1,Sun May 10 10:04:46 2009,@linux_nut car looks good and at a good price ,car good good price
275,1,Fri Jun 05 14:33:17 2009,"@gkarageorge Screw him. Read my blog, brother ",screw read blog brother
276,0,Fri May 29 16:35:34 2009,@DelbertShoopman Good luck with the footage - none of the stations are breaking in live with it ,good luck footage none station break live
277,1,Mon Jun 01 08:47:02 2009,"@Harkaway I knooow, but a true winner also takes losing much better ",know but true winner also take lose much well
278,1,Sat Jun 06 09:17:58 2009,@WelshDrew Look at you all blipping  nice work try http://leo.lobato.org/Blipster/ helps you filter out the rubbish :o),clipping nice try help filter rubbish
279,0,Sun May 03 16:54:01 2009,but I caught him drinkin my water  http://twitpic.com/4ijt4,but catch drinking water
280,1,Wed Jun 03 02:38:58 2009,Im going 2 sleep now..gnite tweetys ,2 sleep nowgnite tweets
281,0,Sun Jun 14 23:03:27 2009,can't sleep  and I have to be up for school!!,can not sleep up school
282,1,Mon Jun 15 18:38:10 2009,Waiting for Zac Brown Band to come on ahhhhh ,wait zac brown band ahhhhh
283,0,Fri Jun 05 11:37:29 2009,@pirrofina  tears lmao...thats cute...,tear lmaothat cute
284,0,Mon May 18 03:44:43 2009,is ridiculously sick.  waaaah.,ridiculously sick aaaaaa
285,0,Mon Jun 01 05:20:56 2009,"@ShannynB yeah, I missed Rove  Apparently her Twitter isn't real? ",miss move apparently not real
286,1,Fri May 22 03:29:57 2009,WOOHOO today is Friday... only gotta get through today then 3 days of fun ,voodoo friday get get 3 fun
287,1,Wed Jun 03 00:52:21 2009,"as im beginning to hate perezhilton for his increasing snobbishness stemming from his rising fame, ive found a new favorite blogger ",begin hate perezhilton increase snobbishness stem rise fame find new favorite blogger
288,1,Mon Jun 01 21:47:29 2009,@DufalBagEnt thanks boo! ,thanks boo
289,1,Mon Jun 15 01:52:24 2009,"@drewie123 Thanks for playing. It's a helluva movie, enjoy! ",thanks play helluva movie enjoy
290,0,Sun May 31 16:10:32 2009,Woke up all cold-ish from my nap. Hope I don't get sick! ,wake up polish nap hope not get sick
291,0,Sun Apr 19 01:09:22 2009,@cultureshockmag is sad  n it makes me sad &amp; @colinmunroe didn't come I was excited about meeting u! @waledc cracked on my carpal tunnel,sad n make sad not excite meeting crack canal tunnel
292,0,Sun Jun 07 19:42:06 2009,BNP....European parliament seat! what happened 2 equality? what is this country coming 2? sad times ,bnpeuropean parliament seat happen 2 equality country 2 sad time
293,1,Mon Jun 01 15:57:26 2009,@DavidArchie Hahaha David you're at exactly 333 updates. ,haha david exactly 333 update
294,0,Tue Jun 16 08:01:33 2009,@MatchesMalone yes exactly! but they dont think of the consequences! like us humans have2clear up the...remains ,yes exactly but not think consequence like human 2clear up theremains
295,1,Sun May 31 11:07:43 2009,good afternoooon!! ,good afternoon
296,0,Mon May 11 21:46:34 2009,What a day!! ,
297,0,Mon Apr 20 22:54:37 2009,@dianalogs and with real cheese.  but don't we need a membership for that?  ,real cheese but not need membership
298,1,Wed Jun 03 01:44:31 2009,"@Gailporter what a terrible programme,  I call it Jeremy vile too ",terrible programme call jeremy vile
299,1,Sun May 31 00:19:28 2009,ahhh. people are so bipolar now a days  it's not even funny... hahaha.,hhh people bipolar not even funny haha
300,1,Sun May 31 15:47:56 2009,@LaniiBlunts lol. NP. Love u too ,lol np love
301,1,Mon Jun 01 08:14:43 2009,I just joined twitter! ,join
302,1,Mon May 18 05:17:17 2009,@bruxedo hi  hehe hope you like my stuff too ,hi here hope like stuff
303,0,Sun Jun 21 02:00:49 2009,So sadly n got shocked see my baby little sis got violence from her BF..! ,sadly n get shocked baby little si get violence bf
304,0,Sun Jun 07 13:17:16 2009,@miiikeo wish you were at the G house last night. Miss you ,wish g house last night miss
305,1,Sun May 10 08:29:02 2009,@windy6 removedor as in acetona? ,removed acetona
306,1,Sun Jun 07 15:14:01 2009,"@KathyBuckworth Hey Kathy if your daughter wants to come clean out my garage, there's 50 bucks in it for her ",hey kathy daughter want clean garage 50 buck
307,0,Tue Jun 16 23:40:19 2009,is hunggry ,hungry
308,0,Sun Jun 07 10:34:07 2009,The weekend has gone way to fast!! ,weekend way fast
309,1,Mon Jun 15 20:08:58 2009,going to blue sky  then coming back and cleaning..cant wait til thursday),blue sky back cleaningcannot wait til thursday
310,0,Sun May 17 09:43:41 2009,@MaryLandrum no  nothing my parents and i can agree on,no nothing parent agree
311,1,Sun Jun 07 14:55:23 2009,"@tiiiink neither could I at first, so I called her benny ",neither first call benny
312,0,Tue Apr 07 06:29:14 2009,"@tonycarrera oh no! poor dear! between her surgery and now being sick, she can't seem to catch a break ",oh no poor dear surgery sick can not seem catch break
313,0,Sun Jun 07 17:32:02 2009,Bah this hotel only has wireless-G  want-N...,bah hotel wireless want
