,TEXT,LABEL
766,awwwwww think happen scotland,1
767,dang part community thanks new follower good insight appreciate,1
768,wonder always start pour rain after light bb,0
769,math class bore hell urghhhhh hate math,0
770,oh darn actually but hop sneak away disney haha,0
771,cool not anybody but jp jms mm pix up fun bunch happy jp talk yoga,1
772,thanks nhltweetup chi,1
773,gh no rcn true blood episode demand 1013,0
774,insane intense breaking bed not cool lol,1
775,not speaks thru 3rd party lol but mad cup sport fix suck til sunday,0
776,think smokedsalmon flavor cream cheese w sunday morning babel good but can not compare real box still sting caps loss,0
777,haha job start get pay weekly excuse lol,0
778,nice garden barely screen lol lovely get hair,1
779,ooh not like wait bus but good miss bus get horse,1
780,dread back sch next wk long ahead 85 daily,0
781,break silence,1
782,think phone really cool,1
783,oh last night get denver,1
784,dang think maid honor,0
785,chemistry wed compute thus finish school never need 2 back oh,0
786,break toe no way start off monday such,0
787,love music much pain play side finger peel listed play much,0
788,not fault no need say sorry chad,1
789,omg r ok not physically,0
790,drove back coffin summer gym end early sky live,1
791,reign leave back saturday miss you best,0
792,wish down but love money beach thus mean can not miss hour,0
793,wii play mario kart fuck awesome always 1st beat everyone but hate push throw stuff,0
794,tuesday,0
795,everyone nn lovely but not doctor ever like tell,0
796,morning allowed mile add up leg but oh tired,0
797,half choose check post not best move,0
798,sure thing,1
799,not office handyman rebuild sink house,0
800,bout 2 shower get ready musicmondays keep update fam ok,0
801,watch dew tour chan not win either ryan secular ill cu orlando dew tour final,0
802,sebastian vetted nico roster 3 guy talented cool congratulations lol,1
803,hope love even not surprise,1
804,finish eat pizza,1
805,prince harry block away x3,1
806,morning roarface,1
807,way make clearthere never first time god never failsnot not ever,1
808,miss ankle paula tokyo hotel,0
809,funny night intense endingand dodgers win,1
810,like read really awesome get contact,1
811,little red after sun,0
812,lol laptop while fold laundry no way boring job,1
813,absolutely love song always,1
814,good morning food,1
815,bore try figure profile make net but can not remember bit brain dead moment,0
816,off play golf wonderful husband take offside still school,1
817,wait zac brown band ahhhhh,1
818,bad miss musicmatch breakfast calendar reminder nor off,0
819,aw kill roach,0
820,tell tell lb play 2010,1
821,watch close reading morning,0
822,cheer sir up,1
823,lucky design wisecrack good,1
824,rev punish,1
825,ex,0
826,appalling late butt writer screenwipe good odore also christian kid puppet disturb life,1
827,not call,0
828,girl saw twin working but game sorrythey lose,0
829,love song david funny sa hm episode,1
830,,1
831,home,1
832,ball chain shrew partner governor apply,1
833,aw ask want sky high kevin elias but like 2,0
834,okay bedfordshire watch harry potter prisoner azkaban night night oh yea beat load time hmm,1
835,slept after sit sun need conference officially start afternoon karen,0
836,can not vote can not open dang site no bueno,0
837,play 4 song set short but pretty good,1
838,facebooksomething shit shit exhaust rest but ill,0
839,think different,0
840,hop catch sun self tan think,0
841,happy birthday,1
842,sound awesome excite black key turn right poison ivy heart,1
843,soon annoy best mate life far away,0
844,use chesterfield mo terminator anyone text 3147808704 appreciate,1
845,freezing hav scarf jean 3 top jumper boot,0
846,hey need car dm address,1
847,good morning like off bike but claim car,0
848,brother best give house warm presentsgrey goose well picture frame plant,1
849,truly great,1
850,get ready workjason say even not good,0
851,miss simpson funny thing really,0
852,hhh finally figure twitpics not upload send old think right,1
853,weekend xd bet rain but mean watch dvd,0
854,not invite lol jk fun,0
855,maybe princess hour dvd back but miss,0
856,ok accept before storm 8 bit stupid sad,0
857,r talk sorryconfused,0
858,start realize no job skills pertain todays job market seven slowly down drain,0
859,head sore but not finish late really sunny outside wear funky pink sunglasses happy atm,1
860,up really good movie pull heart string highly recommend,0
861,enjoy conversation maria sighhappiness,1
862,bore no friend right sad huh friday night no friend shame,0
863,ithellam yen en kitty sakura anything please,1
864,guy always crack up cute not tire,1
865,stick rain boyhood,0
866,arch thunder wake love storm but not 630 bed 200 wake up,0
867,my baby make get workthank god little people,1
868,hope well,1
869,swam empty swimming pool manchester 354 mile drive home,1
870,probably around,1
871,say booked,0
872,get back another sunny hot can not enjoy whatever cup coffee,0
873,bye everyone,1
874,k dust la cruz flint hill kill 2nd tire bike,0
875,still playschool love playschool little,1
876,video,1
877,yes notice afterwards immediately delete posting,0
878,macbeth rash sad rob always misjudge no,0
879,probably not lol haha nephew thank goodness not miss fun,1
880,purebred favorite best save hope everyone leave,1
881,mmmmmmm milky lol right exactly boy born,1
882,rain stop please,0
883,lol thank bao bei,1
884,keys thanks follow,1
885,can not take test teacher not oh bio department crazy bidders,0
886,pray hope okay,1
887,whenever sick edit page 33 least try,0
888,thank amazing season big part championship hope stay la congratulations,1
889,weekly webcomic can not linger bad week script art pretty quick 2 2,1
890,lol ah step fam but over not let bother no known break heart but really,1
891,like new person addict haha,1
892,oh lucky strawberry season miss strawberry,0
893,ok really get back after wedding news late wedding fashion hymn choice oo er,1
894,way cousin debut,1
895,timeinvestment best part community livejournal enjoy love,1
896,suck delay hop unlock use cdn phone charity bike ride weekend,0
897,eating oh boy,1
898,lose another icon thought array facets,0
899,motivated poor susan dumb fon cut guy,0
900,kid love talk weather try subscribe blog can not figure,0
901,miss 2 ago since meet not no but really,0
902,home shares goodbye dear friend christine hawaii lucky get,1
903,wow sorry not lesson not kid,0
904,love but need heart angel sweet dream,1
905,ufc ufc ufc wait friday,0
906,notebook fantastic movie not ashamed watch,1
907,soon much shopping honorary partie shopping still not find dream bathing suit though,0
908,victorious hopefully wisdom lol dad best defense,1
909,wow almost 630pm sa already breakfast nice,1
910,anytime not yet dread weekend,0
911,self_intro social entertainment site ceo 3ë ë ³ íì 5ë 2ì êµí ê ³ ínyc íêµì ìê ì ëªí êì ììíë íêµ ììíë,1
912,love second hand smoke ha need pack,0
913,guess fun toy favourite book kid old atlas site awesome,1
914,loudly hhh watch wec funny cigarette wait,1
915,lisa rogers cartoon alltime have good,1
916,thanks jason great sat,1
917,sad n make sad not excite meeting crack canal tunnel,0
918,must person leave planet still visit strobelight page,0
919,say prayer friend cheese lose dad not younglife group ye,0
920,awesome,1
921,ah good lisa glad photo shoot nonetheless boost awareness public thanks,1
922,not long thought bubble moment,1
923,sorry fill experience not good contact website make sure data base,0
924,ali not answer text think asleep awfully late call,0
925,dyn find,0
926,not bad thanks hate sunday signal end weekend,0
927,been dia,1
928,thanks keep miss thing need like sleep post ad last night epic,1
929,name fit together perfectly also thank free track chance new ep late discotexas ace,1
930,dry july not vice leave,0
931,ice creammmmmtoo bad not vandalized,0
932,heart shatter million little pieces,0
933,son can not breath rush childrens mercy hospital,0
934,turn kat lava lamp mesmerising pink always plus silver glitter added bonus,1
935,but can not home,0
936,good questionthink wellington town bring real ale,1
937,haha shut up,1
938,donât pc,0
939,stoke relatively near cool anything nice,1
940,e3 sad miss face bonnaroo 9 leave,0
941,not pet snake anymore stupid boy,0
942,library,1
943,not afraid guy show not kind thing like watch truth tell,0
944,fringe great,1
945,political iran eat breakfast showing center fuck,0
946,think honest packed think were,1
947,really not want weekend end,0
948,get belly acre,0
949,hey lady bitch haha wedding singer,1
950,wait scrapped pick up old aab,0
951,yay no today but rest week lol,0
952,yes gross delete individual entry wrong week,0
953,need something else keep distracted,1
954,good morning mother back hurt not sleep,1
955,poor susan boyle admit hospital exhaustion,0
956,welcome,1
957,take shower damn weekend over,0
958,oh no server die support eg brotherinlaw onto though,0
959,nice,1
960,writer party bad spin lol computer friend,1
961,hehehe great,1
962,br exactly 25mins plzzzz w8 guy,1
963,net sad rain macarena fuck life really,0
964,thanks much,1
965,david archuleta touch hand love really,1
966,really nothing else wise failure,0
967,happy happy anniversary can not believe already,1
968,eat,1
969,server never check soda taste like crap run card twice,0
970,omgggggg not want back together mean happy but hell get hurt,0
971,battery not think though drink alcohol bitch,0
972,need shake gloomy feeling maybe rain,0
973,still get drink leave cba car boot want lay bed,1
974,tonightkind lame damn friend bail bail tomorrowtoday hopefully much good,0
975,tweetdeck stop bath,0
976,quite satisfying passion love dog soon getknifed,1
977,friend tera forward lexington meet but get get brake the boo,0
978,love life life love,1
979,not beat anytime ps3 p,1
980,glad constant reminder everywhere oh call melee,1
981,clipping nice try help filter rubbish,1
982,glad hear the site busy wel fun,1
983,home get fucking internet though,0
984,last begin,1
985,excite lazy friday night,1
986,sinus spoke no bueno time slavery hopefully sleep,0
987,second night row bed before sun start rise good night indeed,1
988,voodoo hangover suck like smoke pack cigarette not even 1 boo,0
989,soon cute but not size,0
990,still depressed feline fuzzballit another trip vet doneworried not even cover,0
