,TEXT,LABEL
770,sick past 3,0
771,supernatural finally 33,1
772,take last final school late september stoke but kind not sub,0
773,ice cream party make documentary friend house,1
774,cousin funny lol,1
775,alarm not off miss flight morning wait three hr airport next,0
776,aunt champagne dinner celebrate belly pretty warm right,1
777,try adelaide not find anything open past 5pm,0
778,fab time cornice pass quickly though,0
779,nice outside crack ceiling,1
780,back mall brandon lil aaaaaa gh really cautious lightheadedddd,0
781,bunch lose ugly fat people disappear absolutely,0
782,follow,1
783,get coffee family coffee shop tea room,1
784,not love 1967 sideman series watch spanish hombre arena baby can not make tilde blackberry,0
785,up busy show tour 6 wow life,1
786,partly stalk not lot strength integrity find hard way blow surgery,0
787,good bday not hold live australia still 3 week,0
788,baby picture,1
789,palm spring must miss,0
790,split up wifethis tough week,0
791,not happy anymore,0
792,goodmorning girl xx,1
793,paddy poor thing isi fail math die,0
794,clutch cable not fix,0
795,,0
796,subscription n lazy stop hockey fault frankly,0
797,joel right epic fail movie yyyy,0
798,woman hope relaxing monday cu later sunny monday,1
799,dog die fuck lucky miss ya cody fine malemute ever,0
800,miley win,0
801,no 4hr class mondayyyyyyy yay weekend,1
802,want repeat last night,1
803,tell people 2 solo me2 plz new also n love within plaza follow friend,0
804,nowgnite tweets like believe amazing bake best,1
805,www great guy joe,1
806,lol let start kindly take recommendation,1
807,sebastian vetted nico roster 3 guy talented cool congratulations lol,1
808,another late night time research dissertation topic not think friday,0
809,yes become feed up thing but make good least,0
810,not 1 several friend lay off phx,0
811,principally act 2 but bring bit john 15 holy spirit advocate,1
812,well least think get thing eventually,1
813,sissydawnie marvelous 10 cancerfree yay thanks pretty psyche,1
814,follow xx,1
815,play summer show least play old song wonderland route not play age pls,1
816,lift spirit within 6 awesome game like,1
817,thank ff double,1
818,sport play want,1
819,slovenia good song good probably pretty random,1
820,hope niece,1
821,stick beni,1
822,haha nice check,1
823,well thunderstorm forecast ah well not forget follow,0
824,rbu many error play gr software update,0
825,stress last exam,0
826,phone break new phone hopefully,0
827,lol think weird lol say,0
828,watch dvd josh excite,1
829,thanks much concert bochumyou shook hand twice point recognize thanks much 3,1
830,poor tucker need catch up madam,0
831,sister graduate can not afford buy anything,0
832,end up babel gross but eat run but really not like,0
833,tissue airwaves eye drop essential atm damn hayfever bright side shopping joey,0
834,hey grl find like here lol wish sat w ya late buy six lol www can not wait,1
835,cookies oh woe blatant marketing,0
836,weather wet thunder storm 15 degree calcium crappy seeing long weekend,0
837,vega swell sad awkwardness not kind find,0
838,fell down scrap knee,0
839,stub 2 doi 3 backgroundwut guy reckon bout purple chucksoksee ya guystwitterers love,1
840,not pic,0
841,song little sad,0
842,please make boat stand still oh wait still bed,0
843,good morning,1
844,can not seem shake blue away,0
845,flight back ny aka flight back best vacation far,1
846,dang think maid honor,0
847,need wear,1
848,best keep eye youboats but check harmonisation well,1
849,pay bill gotham pile up,0
850,prepare mammoth 4 hour telecom hate,0
851,brand coffee please send need badly,1
852,up early last open home goodnight,1
853,soy good morning hope wonderful husband yay,1
854,not really,0
855,say heart always like rock,0
856,thingsihate wait watch something 2 week but miss show happen la night,0
857,sun may 31 093002 put 2009ñ load average 24477 23205 20654 new world record certain server,1
858,give facebook dream true,0
859,use stumbleupon please give site thumb up,1
860,get make best before,0
861,miss 2 ago since meet not no but really,0
862,life really good,1
863,bore abbey play peek boo not want play reject 1 old,0
864,headache,0
865,har har,1
866,yay survive rundown marathon apply counterpart,1
867,sit winner think good old,1
868,say boleyn girl hbo love movie,1
869,well not easy thing get easy easy easy but maybe tension eurovision,1
870,rev punish,1
871,great off time catch up thing no routine followfriday,1
872,lol bob well good thing worry wish make down,1
873,damnnnnn mama not like thatsorry hear,0
874,please ask tom lobby hotel robust fan truly love wait,0
875,ara 7yo son kenya jan burn 2 hehehehehe,1
876,not friend call love sorry daniel but prefer not friend,0
877,happy mother mom,1
878,tire pl soon something less lame,0
879,new wares post time switzerland,0
880,sunny outside stay assignment study boo friday over,1
881,not tell,1
882,yes church enlightening heal,1
883,still need requiem dream but really want jared let new film took amazing,1
884,sashes help course,1
885,mel stole ship figure thief,0
886,eighth grade bite play 2010 love brandy,1
887,say yep agree,1
888,not forget noundiessunday,1
889,stupid apps mostly facebook mobile apps not exist,1
890,poor brother try dry shirt beer towel freeze cold,0
891,red rock cafe mountain view awesome peaceful friendly,1
892,hoo fun but great idea though sunshine,1
893,sushi miss roll red carpet,1
894,morning occur follower counter trying since yes 2 block undesirable,0
895,yep seem less feature but really not need fancy need something,1
896,georgia theatre badly burn lot smoke lot street light dt,0
897,solo anxious feeling sad miss ya no,0
898,think smokedsalmon flavor cream cheese w sunday morning babel good but can not compare real box still sting caps loss,0
899,head va beach summer,0
900,www miss not sure whole thing either but heck learn,1
901,iknowrite,0
902,hate hat hate thursday,0
903,physically pain not good actually not play,0
904,refer tennis thing fyi anyway think grade extremely charitable least,1
905,get threaded scar,0
906,joke room thing aurea lol,1
907,oh last night get denver,1
908,4 joke subscribe 2 after tone pls press 1 p joke bring 2 cocacola,1
909,haha awesome totally get together soon oh goodluck stay awake,1
910,vila storm breaking hot want monsoon quick,0
911,bass hard shit lunch afternoon seed pink,0
912,need vacation vacation but time want,0
913,reason iphone speak auto correction mail but no else even though assistance function turn off,0
914,slovenia die fail math die water fight,0
915,ow wrist hurt,0
916,get back city break school 2more exam 2was,0
917,mississippi lol oxo haha lol tupperware rafting,1
918,ok sometime but still can not get magic,0
919,pretty content life new job new friend new outlook life,1
920,way take advantage,0
921,previous laptop lol copy party awesome but,1
922,smoker suck never progress inseparable accord bad,0
923,book realise never leave valley xxx,0
924,dangeråt fel bbc news sound theme nekã ¼ nk van mtv cinetrip,1
925,break news e und pe casa preset care area sa se prince si nu sunt eu,1
926,matt get wisdom teeth take,0
927,hee hee holiday gutter try get week least welcome lol xx,1
928,happy sis kholeshe personality listen everydaycongrats,1
929,mac never back via,1
930,off another mountain challenge jan get load usual,1
931,tooth fun,1
932,wait f housekeeper,0
933,sorry area longer colorado,0
934,work lol morning,1
935,wb bb lucky maintenance long wait haha,0
936,ankle ops 7hours soo nervous nd sleep bt think il b awake site,0
937,lane fail beef salad suck barely stupid,0
938,stupidbut sad miss 40 steal sad okay,0
939,meh exam everyone else get plan,0
940,having breakfast st pete beach my baby xo,1
941,hair straightened join ed mcmahon bea arthur 2009 celeb graveyard,0
942,train approach manchester picadilly da hotel,1
943,tomato soup taste like red pepper,0
944,win xp fine,0
945,brave man many thousand thousand kid,1
946,get not think make,1
947,take quiz website,1
948,poor daughter very 16 rock festival weekendhope not drown get cold,0
949,no coke,0
950,last night cry kitty pass away,0
951,good morning pray people home miss much,0
952,marine col cry hard way anger give,0
953,not want start study,0
954,jun buffet w classmate bye guy separated surprised cup lot teacher wonder semifinal 3 result,0
955,hey love idea round diet book amazon,1
956,get ready reinvent stay tune,1
957,ok speak amendment post,1
958,sleep kind chill metal gear acid break stupid gamespot returns kind hang till time bed,0
959,packing daydreamingcame back yesterday form beautiful isle biz,1
960,heart sad rob,0
961,sorry hear terrible,0
962,michelle trachtenberg make terrifying getoutgetoutgetougetooooouuuuuuuuuuuuutttttttt,0
963,aw kill roach,0
964,mess 2 get copy file server use svn but who cv install cv ubuntu but still 2 learn 2 use,0
965,yea actually move singapore always though something serbia,1
966,,1
967,watch f1 cup teainstead revision,1
968,4 exam leave finish summer,1
969,spoke acad realise much miss,0
970,back clinical laboratory sciences hate microbiology stillhad good morning church dummy branch __,0
971,anyone want round watch stardust lonely,0
972,helloback senior,1
973,lay ride bike,1
974,really still worth means wish not tell,0
975,not happy apprentice winner apprentice,0
976,kid love talk weather try subscribe blog can not figure,0
977,neverrrr love commercial fun condition friday happy,1
978,lost dark hear laugh,0
979,baby right not cheat ya,0
980,problem like say respond 2 but not say anything talkin 2,1
981,lot people but not say use much battery,0
982,paint rim car,1
983,gh behind,0
984,pen kill,0
985,hoppusday kind money funny even celebrate belly,1
986,nobbbbbyyy lobby not route,1
987,cool send pic,1
988,time,0
989,miss 2,0
990,john brook chuck butler call cradle robber,1
991,bacon butt breakfast,1
992,maybe time site busy play past 3 hour fine till,1
